Unnamed: 0,uid,speakerid,replyid,utterance,offensive,target
547,0.0,5976225440,-1,个人感觉xxn挺自恋的，稍微有个男生和她说话或者接触，她回宿舍就是说那个男生怎么怎么的，是不是喜欢她啊啥的。之前我们专业有个长得挺好看的学长，她找我要那个男生微信，后来学校活动我和学长见到了一起吃了顿饭，学长请我喝了杯奶茶，回宿舍以后我就给别的室友说今天见到xxx（学长）了，她听见了就问我说学长有没有和我聊起她，我说没有，就问了一句你抽不抽烟，她说没说别的吗，我说没有啊，她就又臭脸了,1.0,1.0
702,1.0,郭大逛逛,请求丰富朋友圈,拳师里煤气罐树墩子也挺常见的还得是大洋马好看,1.0,2.0
707,2.0,是刘真一呀,喵邪新生,怎么引导就有怎样的风气，不是社会病了。,0.0,0.0
688,8.0,卧龙凤雏吃瓜子儿,汉嫖妓将军,最后只剩无能狂怒了 查看图片,1.0,1.0
751,11.0,日子要像分明的四季,勇敢的老头儿,对！！,0.0,0.0
663,3.0,25岁的奇迹嘻嘻,雨橙,居然这么多人得多严重啊 一点视频都没留出也是厉害,0.0,0.0
680,19.0,隔壁的王蜀黍呀,雨文牙隹广土,7:30这么准时就是有问题,0.0,0.0
615,2.0,今天也是一个小垃圾,墩墩作响,？,0.0,0.0
694,16.0,木木木枭子,父拔插头人踢狗,我也想问,0.0,0.0
647,4.0,所以找我什么事,理桃子,可以预见你老了的样子,1.0,1.0
752,8.0,少逸勿兮,依水莹莹-SeanBobo,问题是撞死人不用负责任何责任上了年纪可以钻法律空子,0.0,0.0
693,7.0,花朝朝朝月,苍崖明月,或者为了公平起见，不改了，加个玩弄男性，更满意了吧,0.0,0.0
686,10.0,草编帽_82097,She-and-their-world,行了吧，有话不能直说？内涵网友只会引起不满，你觉得那些正常发表看法的网友会和你那么“通情达理”认为图片与他们无关？,0.0,0.0
703,0.0,麻辣老头不忽悠,-1,亚洲马桶,1.0,2.0
727,9.0,Audr-anne,宇宙第一拔火罐,真的是，多注意自己的健康，多警惕安全隐患，医生警察消防能少不少事,0.0,0.0
638,11.0,白否白否,不冉而然,拉去恋人炉,1.0,1.0
545,3.0,3904029467,5503681242,好好好，更了踢我,0.0,0.0
665,14.0,哎呦喂哇c,wwhoyouuuuu,不是 工伤保险是单独的险种 我同事之前腿骨折赔了二十多万呢，看病报销费用是工伤保险报完赔完 另外单独去医疗保险那边报销的，两个险种都不一样，你每个月交着四险一金呢，各管各的，上下班公共交通事故在工伤保险理赔范围的，而且工伤证下来之后以后拿工伤证看相关疾病都免费,0.0,0.0
722,4.0,xuxuurr,Jessie4644,这个简历已经很牛了！再加上他情商智商都很高！,0.0,0.0
669,12.0,Bastianyu,热爱业余足球,等结果,0.0,0.0
686,12.0,起个名字好多字,She-and-their-world,你确定你能代表你嘴里的人家吗？,0.0,0.0
538,8.0,1248480891,0,错误的，就该针对成都，我们四川人都是这样的,1.0,2.0
713,3.0,De-cK,哦哦哦55254455,我指的是转弯或变道影响车辆行人正常行驶，不是指视频中这一单一案例，对方有违章，就适用主次责，但是结合我刚刚说的，依然是主张转弯或变道车辆承担责任的。,0.0,0.0
692,19.0,卧龙凤雏吃瓜子儿,张家财产_,不要无病呻吟,1.0,1.0
580,10.0,月亮种花女士,陈同学yc,捐助平台都有高分成，审批手续非常复杂，需要各种治疗单据，家底空了或者负债了才能过批，筹款限额几百万也很少见。这次事发24小时就开放通道了，孩子应该同情，但住在高档小区，物业街道和责任人也都已经垫付了，还急忙筹款200万太蹊跷。,0.0,0.0
603,15.0,小鱼八月必成功屠鸭,似水年华指间沙,笑晕了，最便宜的hk商科学费都涨到40w一年了，还都,0.0,0.0
691,5.0,Tsutong123,俺的豆腐lsn,玩弄男性 你看你们急不急 火没烧到你们身上罢了,1.0,2.0
524,0.0,1043505038,-1,这不纯xxn，经典别人的就是我的，临沂大学哪儿来的nature,1.0,1.0
684,8.0,绾青丝·七仔,你今天你脚离地了吗,你捐多少钱啊？发出来看看，跟个猴子一样,1.0,1.0
679,8.0,一个普通的假面骑士,枫叶盾,说多少次了，现在这种对立都白热化巷战了，你这种属于是内鬼，自己格局大，拿所有人的利益给你拿去送,1.0,1.0
660,8.0,沙恩波斯猫200905,秋尤嫣姬哦,难绷,0.0,0.0
545,4.0,1060442231,0,不是你,0.0,0.0
579,15.0,毛毛毛毛毛小驴,阿以洗铁炉,谁说就地捕杀流浪狗是合法的？,0.0,0.0
710,2.0,奶先生阿,柠檬小娜素素子,木勾门别太逆天，看到羊大人就下跪,1.0,2.0
571,8.0,而树居士馨198004,拒绝电疗,一口一个爱狗人士，真是会引导呢，他也知道是因为这件事引起的啊，得了便宜还卖乖，装模作样的说什么呼吁和平呢，真有这心就先解释清楚重点为什么夸大病情先筹那么多钱啊，转移话题一把好手,1.0,1.0
521,4.0,6534777079,0,这不明显一眼⛵️你还真信,0.0,0.0
569,2.0,橘小果,玻璃剑-,张口就来，你张口来的恶意的拍板认定,1.0,1.0
534,7.0,5219525105,5999068614,是的，提起四川真别扯上成都真不熟,1.0,2.0
583,1.0,8808中文,71719_T,完整视频有砸狗砸出血,0.0,0.0
736,4.0,大卫素菜,柯基屁屁有颗痣,蠢男人，就是因为现实当中都是男人祸害女人， 所以网上是女人唯一能表达不满的地方,1.0,2.0
730,0.0,锦鲤六宝,-1,已成年，够死刑,0.0,0.0
646,1.0,小斗笔丶,不安分的夏日,女网友谢谢共情的都是木勾,1.0,2.0
711,5.0,向景caixk,阿盅弟弟,别回了我怕你有传染病,1.0,1.0
648,5.0,八嘎198601,LynnDeng88,高等性别是这样的，轻伤都不用赔偿,1.0,2.0
743,10.0,简zigzag,佩佩PH-U,有过那样的日子，太懂了。,0.0,0.0
597,4.0,不一樣天空_,零七四二-大号已注销,Cos个👻啊啊啊啊啊啊啊啊啊啊,1.0,1.0
530,6.0,1835223204,17596400512259,还真不能全怪装备。日军因为资源少，陆军专门强化拼刺训练。从史料和老战士的回忆录里有记载的，前期我军在这方面吃了大亏，日军拼刺很有战术素养，比如3人小组怎么配合，拼死它们3个我军需要付出更大的代价,0.0,0.0
648,8.0,安琪拉吃烤肉,不要和WB生气,比如秋秋老师侮辱烈士都没事的。,0.0,0.0
605,2.0,伯爵大雁塔,麦切特,很现实，尤其财经类专业，当时19年本科毕业工作挺好找的，考公也没那么难，读完研22年毕业工作难找的一批，还不如不读研,0.0,0.0
691,10.0,不娘少年呀,俺的豆腐lsn,好么，这一楼里炸出这么多二鬼子啊！,1.0,2.0
665,15.0,哎呦喂哇c,wwhoyouuuuu,不是 工伤保险跟地铁赔偿是两回事 毕竟工伤保险交钱交了那么多年呢，骨折起码赔十多万，俩不冲突，就比如你还上了单独的商业保险那也得赔 三方都赔 各赔各的,0.0,0.0
522,10.0,914841659,1387113431,你真是个低能，那么问题来了，我骂你我是你的朋友吗,1.0,1.0
578,1.0,木座乡的羽毛,丠善Y,别人愿捐不关你的事,0.0,0.0
681,1.0,Minecraft-为国铸舰,安逸的猪_,监控？不是新闻学研究生d员不给看 自己反思检讨一下你哪一项不如学姐优秀,0.0,0.0
507,3.0,4116582243,0,@豆浆 ,0.0,0.0
516,1.0,3040626059,0,意满离,0.0,0.0
675,2.0,罗孔佑200307,你看那里有鸽子哟,这不正好暴露她们极端利己主义的本质么,1.0,2.0
564,3.0,6562448196,0,我恨这个吞回复的世界吞了我五次了,0.0,0.0
507,5.0,2179764681,0,科一要考三次的是没一点生活常识的人么？逆天,1.0,1.0
628,1.0,N1or21_2,铁膝战警肖万,不怎么好，也就是孕育了中华文明吧,0.0,0.0
604,9.0,花茉染,鹿鸣_银,不可能少的，就我身边来讲，属马的孩子要比上一届多得多。大部分人想要属马的孩子,0.0,0.0
534,1.0,6566284033,0,jing盆的盆捏,1.0,2.0
611,3.0,江湖李傅相,你的名字_我的心情,…,0.0,0.0
536,7.0,174644375,246658490,正常的女性多的话男人是不太可能变性取向的,1.0,2.0
705,0.0,探索三亚,-1,是不是偷拍主要一个看拍脸还是拍腿拍裙底，还一个看被拍的人有没有觉得被冒犯吧,0.0,0.0
618,2.0,桂_少爷,Mr_奚小姐,尔泰,0.0,0.0
759,9.0,九天07485,三公司的二流子,这辈子下辈子都买不起,0.0,0.0
654,3.0,kensgp,空空WJH,警方不予立案，就是让她们家属自己告，至少是想把案子拖到明年的意图非常明显,0.0,0.0
663,8.0,果果水果园,雨橙,500来个轻伤去医院的里面有100来个骨折的，感觉比例差不多,0.0,0.0
749,5.0,老戴1232卍750096501,电梯狂欢okk,应该是希望后面出好听的歌,0.0,0.0
711,9.0,我会点赞每一个厌南锋苟,___李素丽你漂亮吗,老哥加油，和女宝对线真的锻炼心态，都是一群抖m，越骂她们越自我高巢，很出戏，我都没心情多说，生怕她们爽到,1.0,2.0
729,15.0,无言的肥皂泡,期望事事顺意,不好意思，我们中国就是有死刑，你不服气你就250退籍。,1.0,1.0
689,11.0,栗木花Y,不明身份的武林萌丷,九年义务教育就培养出你这么东西！,1.0,1.0
742,8.0,Ivy_小1,foa988,认同，说明这算求救 希望给点温暖,0.0,0.0
688,13.0,玄壁无暇,汉嫖妓将军,只要有意义炒做又如何,0.0,0.0
676,18.0,owy不得带手机重生入烤肠,夜猫猫0713,山猴子急了😱,1.0,2.0
635,2.0,Dagongsoul,帅哥的回忆录,律师只能提供证据提供法条判了的结果，怎么判能不能判不是律师说了算,0.0,0.0
656,9.0,海国殷夜来,两号都炸了,好厉害啊……,0.0,0.0
575,4.0,叶月歌,蛋黄煎饼不吃香菇,光是小区里都给她家捐了上万 查看图片,0.0,0.0
709,3.0,真夏青嵐,日常碎碎念ing,妳可算承认不是 #成都地铁偷拍案影响扩大系男方责任# 这么一回事了，而都是女方责任了,0.0,0.0
651,10.0,SunZevin,杨小柒57,还有人说男童打到了就一定是主观袭胸，女童一定不存在袭胸呢，小编算什么，这个评论区才是真的神奇动物在哪里,1.0,2.0
521,6.0,6468883131,0,最脑瘫的就是连网上小作文都信的人哈哈😄,1.0,2.0
620,5.0,岚雨雪夜寒,Rudy-CHN1994,好像是主观上有非法占有目的了就算盗窃了，原文里写的很清楚，让送狗去派出所推脱说太忙了至少也要委婉的话能不能失主自己来拿 查看图片,0.0,0.0
535,1.0,3332289305,4279932627,航畜思一思,1.0,1.0
515,2.0,2315844502,3670767112,我和我女朋友都说你是若指,1.0,1.0
743,11.0,M_mmoonn,天天熬夜你们不困吗,但死不死或许就在一瞬间,0.0,0.0
693,1.0,马原有点意思,苍崖明月,你都说玩弄异性了，为何字典里非要单指女性呢,0.0,0.0
569,11.0,锦鲤六宝,-1,退款也是退的自己的款不是吗？还是希望小女孩后续能健康成长吧，本来是件开心的事，可是现在的舆论已经两极分化跑偏了！,0.0,0.0
522,2.0,1387113431,0,朋友反对我，说明他是敌人,0.0,0.0
630,8.0,Sooness,-了无惧色,你要不要看看她原视频说的什么 她说怎么才八年 才30w人而已啊,0.0,0.0
725,12.0,满洲里有象mr,九六爱西红柿,转租的多的很，很少能被清退的,0.0,0.0
688,12.0,delvish,汉嫖妓将军,骠骑将军在你这变成嫖妓？？？？？？？,1.0,1.0
723,0.0,BESTFORYOU666,-1,甘肃地震，希望董宇辉把他的千万收入捐一半出来，我就信这是个好人不是装逼者,0.0,0.0
711,8.0,955不加班大橙子offer工资都多多,___李素丽你漂亮吗,有没有可能我也是硕士啊，师弟，不是，你是觉得咱硕士学历就很高了吗？获得的知识越多才越知道自己的知识有多浅薄，才越谦逊，你真是让人感到丢脸,1.0,1.0
694,17.0,黑暗星灯,父拔插头人踢狗,别着枪没有任何问题，因为抗日大把这种行为，除非不承认抗日。,0.0,0.0
567,10.0,脱脱看潮,planetearth,故意这样吧,0.0,0.0
667,7.0,凸呀凸呀,听音乐用紫玉,赔偿不是你想的对公转私，骨折最麻烦了，一年半载都得复诊还得二次手术，按照侵权法，都需要发票才能一口气赔付。你以为就真的赔钱？赔钱了没发票公家的账怎么平？万一骨折的后面又评残了一堆，来个789级伤残的，又是一大堆费用不走医院走鉴定，这才事故第二天。不是帮地铁洗但是你这个建议的确搞笑。,0.0,0.0
741,2.0,姜糖Ythp,某碗牛肉面,是呢，看了好几遍，患者也没动啊，是医生先动手的,0.0,0.0
746,12.0,没文化的刁民,桑_心事_526,别在这里扯好吗？24刚转正且副高职称，全国只有她吧,0.0,0.0
719,17.0,wee这个名字被占了,不盖被子会感冒的啦,我就是太冷了，没下楼，震的时间好长。,0.0,0.0
676,1.0,G小奶龙龙宝,SuperleftOvO,哇 我以为你玩的好高端呢 玩地域歧视呢,1.0,1.0
604,10.0,大南瓜呆瓜,花茉染,为什么？是想生牛马吗？,0.0,0.0
667,16.0,云歌ar,豆豆无殇,笼中鸟   井中蛙  ,1.0,1.0
609,5.0,石见的小火车,吕六清爱微博,一边说过夜菜不能吃，一边大力推行预制菜,0.0,0.0
610,9.0,superswimfisher,宁和和明白人吵架不能和SB聊天,说白了，对监管和管理部门没有一点信任,0.0,0.0
600,1.0,您已经是会员啦,北海的记忆,客房阿姨收拾走了打包到垃圾桶里面了啊，真怀疑你们这群人是不知道客房是怎么干净的吗,0.0,0.0
638,23.0,白否白否,不冉而然,拉去恋人炉,1.0,1.0
699,5.0,球我也没用qwq,院子里的流浪猫,评论区里的这些说话很脏的男性只是把女生当成性资源，所以脑袋里只有那点东西,1.0,2.0
551,1.0,3858652412,0,👻男开始共情xxn了沸羊羊一个,1.0,1.0
696,2.0,王延国com,欲与君无言,这个字你也敢打出来？那你也是大不敬之罪你还敢犯忌讳,1.0,1.0
510,0.0,4278945617,-1,"怎么这么多人说我编，这是她和我一起玩大乱斗的记录。
决裂是因为飞机那把我老是不给她大招还故意闭麦气她，给她整破防了",0.0,0.0
565,5.0,1718867459,2172572272,抱枕玩偶 或者好看的东西,0.0,0.0
569,13.0,橘小果,玻璃剑-,张口就来，你张口来的恶意的拍板认定,1.0,1.0
583,3.0,西瓜-19200101,8808中文,完整视频哪里可以看？我怎么搜也搜不到,0.0,0.0
514,3.0,2423002762,0,你可是真真纯纯小丑,1.0,1.0
578,6.0,心那边有海,不扯花月,某筹一直在各种公关，她也知道用不完，他们也知道我们知道他知道用不完，但是就是因为热点违规操作，借机敛财。伤口美容一般三甲医院不给做。私立医院那就没边了。,0.0,0.0
542,3.0,6449463153,0,菜，就多练,0.0,0.0
735,2.0,San-Diego90s,十八斤草子,你对的起那些救灾英雄？,0.0,0.0
631,1.0,哎呀怎么可能呢,盛开在深海,说错了吗,0.0,0.0
738,10.0,别低头会有双下巴丶,杰诺瓦3,脑子不好就别出来瞎评论。二波一,1.0,1.0
575,2.0,李噶L,lucky小咪520,难说，先不说治病花不花的了这么多，就算能花这么多家长会不会把钱都用孩子身上都不一定。确实网友分析的不错，一开始有垫付有赔款有保险干嘛要这样用舆论来促使捐款,0.0,0.0
693,14.0,雨芸晴天,翩翩惊鸿舞耀,以前的字典没有玩弄女性，新版的才加上的。,0.0,0.0
632,1.0,西红柿扌半番茄,鼻丁贱侠,它没🐎,1.0,1.0
611,19.0,韦吹_,你的名字_我的心情,人才，好言难劝蠢死的鬼,1.0,1.0
548,8.0,2673798872,0,小矮比别破防了,1.0,1.0
513,1.0,1931623527,0,直接拉黑删除吧，还有生活。,0.0,0.0
520,4.0,4384764502,0,那你11级也挺能吃屎的,1.0,1.0
612,5.0,桑葚啊桑葚,夜里能看清椰子吗,你妈妈会今天早起做个菜，告诉你明年还能吃，热热就行了吗？,0.0,0.0
616,2.0,传奇色彩1998,今天也是一个小垃圾,小女孩轻摸狗已经很礼貌了好吗？不然你想一个小女孩怎么跟动物交朋友？下跪吗？亏你自己也是女孩，对一个比你小的妹妹咋就那么刻薄啊？,0.0,0.0
735,4.0,十八斤草子,Arcade016,呵呵，不要枉顾历史事实，显得你很无知。,1.0,1.0
679,7.0,阿翔丶,枫叶盾,？跪好 接着舔,1.0,1.0
675,4.0,种花家-天痕,你看那里有鸽子哟,狗是第一位的,0.0,0.0
